,Column Name,Label,Table Name,Table Description
1283,S0802_C01_095E,Estimate!!Total!!Workers 16 years and over in households!!VEHICLES AVAILABLE!!1 vehicle available,S0802,MEANS OF COMMUTE
1284,S0802_C01_096E,Estimate!!Total!!Workers 16 years and over in households!!VEHICLES AVAILABLE!!2 vehicles available,S0802,MEANS OF COMMUTE
1285,S0802_C01_097E,Estimate!!Total!!Workers 16 years and over in households!!VEHICLES AVAILABLE!!3 or more vehicles available,S0802,MEANS OF COMMUTE
1286,S0802_C01_098E,Estimate!!Total!!PERCENT ALLOCATED!!Means of transportation to work,S0802,MEANS OF COMMUTE
1287,S0802_C01_099E,Estimate!!Total!!PERCENT ALLOCATED!!Time of departure to go to work,S0802,MEANS OF COMMUTE
1288,S0802_C01_100E,Estimate!!Total!!PERCENT ALLOCATED!!Travel time to work,S0802,MEANS OF COMMUTE
1289,S0802_C01_101E,Estimate!!Total!!PERCENT ALLOCATED!!Vehicles available,S0802,MEANS OF COMMUTE
1290,S0802_C02_001E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over",S0802,MEANS OF COMMUTE
1291,S0802_C02_002E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!AGE!!16 to 19 years",S0802,MEANS OF COMMUTE
1292,S0802_C02_003E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!AGE!!20 to 24 years",S0802,MEANS OF COMMUTE
1293,S0802_C02_004E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!AGE!!25 to 44 years",S0802,MEANS OF COMMUTE
1294,S0802_C02_005E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!AGE!!45 to 54 years",S0802,MEANS OF COMMUTE
1295,S0802_C02_006E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!AGE!!55 to 59 years",S0802,MEANS OF COMMUTE
1296,S0802_C02_007E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!AGE!!60 years and over",S0802,MEANS OF COMMUTE
1297,S0802_C02_008E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!AGE!!Median age (years)",S0802,MEANS OF COMMUTE
1298,S0802_C02_009E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!SEX!!Male",S0802,MEANS OF COMMUTE
1299,S0802_C02_010E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!SEX!!Female",S0802,MEANS OF COMMUTE
1300,S0802_C02_011E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race",S0802,MEANS OF COMMUTE
1301,S0802_C02_012E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White",S0802,MEANS OF COMMUTE
1302,S0802_C02_013E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American",S0802,MEANS OF COMMUTE
1303,S0802_C02_014E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native",S0802,MEANS OF COMMUTE
1304,S0802_C02_015E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian",S0802,MEANS OF COMMUTE
1305,S0802_C02_016E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander",S0802,MEANS OF COMMUTE
1306,S0802_C02_017E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race",S0802,MEANS OF COMMUTE
1307,S0802_C02_018E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races",S0802,MEANS OF COMMUTE
1308,S0802_C02_019E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)",S0802,MEANS OF COMMUTE
1309,S0802_C02_020E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino",S0802,MEANS OF COMMUTE
1310,S0802_C02_021E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native",S0802,MEANS OF COMMUTE
1311,S0802_C02_022E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born",S0802,MEANS OF COMMUTE
1312,S0802_C02_023E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen",S0802,MEANS OF COMMUTE
1313,S0802_C02_024E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen",S0802,MEANS OF COMMUTE
1314,S0802_C02_025E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English",S0802,MEANS OF COMMUTE
1315,S0802_C02_026E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English!!Speak English very well""""",S0802,MEANS OF COMMUTE
1316,S0802_C02_027E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English!!Speak English less than very well""""",S0802,MEANS OF COMMUTE
1317,S0802_C02_028E,"Estimate!!Car, truck, or van -- drove alone!!EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings",S0802,MEANS OF COMMUTE
1318,S0802_C02_029E,"Estimate!!Car, truck, or van -- drove alone!!EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings!!$1 to $9,999 or loss",S0802,MEANS OF COMMUTE
1319,S0802_C02_030E,"Estimate!!Car, truck, or van -- drove alone!!EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings!!$10,000 to $14,999",S0802,MEANS OF COMMUTE
1320,S0802_C02_031E,"Estimate!!Car, truck, or van -- drove alone!!EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings!!$15,000 to $24,999",S0802,MEANS OF COMMUTE
1321,S0802_C02_032E,"Estimate!!Car, truck, or van -- drove alone!!EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings!!$25,000 to $34,999",S0802,MEANS OF COMMUTE
1322,S0802_C02_033E,"Estimate!!Car, truck, or van -- drove alone!!EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings!!$35,000 to $49,999",S0802,MEANS OF COMMUTE
1323,S0802_C02_034E,"Estimate!!Car, truck, or van -- drove alone!!EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings!!$50,000 to $64,999",S0802,MEANS OF COMMUTE
1324,S0802_C02_035E,"Estimate!!Car, truck, or van -- drove alone!!EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings!!$65,000 to $74,999",S0802,MEANS OF COMMUTE
1325,S0802_C02_036E,"Estimate!!Car, truck, or van -- drove alone!!EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings!!$75,000 or more",S0802,MEANS OF COMMUTE
1326,S0802_C02_037E,"Estimate!!Car, truck, or van -- drove alone!!EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings!!Median earnings (dollars)",S0802,MEANS OF COMMUTE
1327,S0802_C02_038E,"Estimate!!Car, truck, or van -- drove alone!!POVERTY STATUS IN THE PAST 12 MONTHS!!Workers 16 years and over for whom poverty status is determined",S0802,MEANS OF COMMUTE
1328,S0802_C02_039E,"Estimate!!Car, truck, or van -- drove alone!!POVERTY STATUS IN THE PAST 12 MONTHS!!Workers 16 years and over for whom poverty status is determined!!Below 100 percent of the poverty level",S0802,MEANS OF COMMUTE
1329,S0802_C02_040E,"Estimate!!Car, truck, or van -- drove alone!!POVERTY STATUS IN THE PAST 12 MONTHS!!Workers 16 years and over for whom poverty status is determined!!100 to 149 percent of the poverty level",S0802,MEANS OF COMMUTE
1330,S0802_C02_041E,"Estimate!!Car, truck, or van -- drove alone!!POVERTY STATUS IN THE PAST 12 MONTHS!!Workers 16 years and over for whom poverty status is determined!!At or above 150 percent of the poverty level",S0802,MEANS OF COMMUTE
1331,S0802_C02_042E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over",S0802,MEANS OF COMMUTE
1332,S0802_C02_043E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!OCCUPATION!!Management, business, science, and arts occupations",S0802,MEANS OF COMMUTE
1333,S0802_C02_044E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!OCCUPATION!!Service occupations",S0802,MEANS OF COMMUTE
1334,S0802_C02_045E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!OCCUPATION!!Sales and office occupations",S0802,MEANS OF COMMUTE
1335,S0802_C02_046E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!OCCUPATION!!Natural resources, construction, and maintenance occupations",S0802,MEANS OF COMMUTE
1336,S0802_C02_047E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!OCCUPATION!!Production, transportation, and material moving occupations",S0802,MEANS OF COMMUTE
1337,S0802_C02_048E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!OCCUPATION!!Military specific occupations",S0802,MEANS OF COMMUTE
1338,S0802_C02_049E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",S0802,MEANS OF COMMUTE
1339,S0802_C02_050E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!INDUSTRY!!Construction",S0802,MEANS OF COMMUTE
1340,S0802_C02_051E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!INDUSTRY!!Manufacturing",S0802,MEANS OF COMMUTE
1341,S0802_C02_052E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!INDUSTRY!!Wholesale trade",S0802,MEANS OF COMMUTE
1342,S0802_C02_053E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!INDUSTRY!!Retail trade",S0802,MEANS OF COMMUTE
1343,S0802_C02_054E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!INDUSTRY!!Transportation and warehousing, and utilities",S0802,MEANS OF COMMUTE
1344,S0802_C02_055E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!INDUSTRY!!Information and finance and insurance, and real estate and rental and leasing",S0802,MEANS OF COMMUTE
1345,S0802_C02_056E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!INDUSTRY!!Professional, scientific, management, and administrative and waste management services",S0802,MEANS OF COMMUTE
1346,S0802_C02_057E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!INDUSTRY!!Educational services, and health care and social assistance",S0802,MEANS OF COMMUTE
1347,S0802_C02_058E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services",S0802,MEANS OF COMMUTE
1348,S0802_C02_059E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!INDUSTRY!!Other services (except public administration)",S0802,MEANS OF COMMUTE
1349,S0802_C02_060E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!INDUSTRY!!Public administration",S0802,MEANS OF COMMUTE
1350,S0802_C02_061E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!INDUSTRY!!Armed forces",S0802,MEANS OF COMMUTE
1351,S0802_C02_062E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!CLASS OF WORKER!!Private wage and salary workers",S0802,MEANS OF COMMUTE
1352,S0802_C02_063E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!CLASS OF WORKER!!Government workers",S0802,MEANS OF COMMUTE
1353,S0802_C02_064E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!CLASS OF WORKER!!Self-employed workers in own not incorporated business",S0802,MEANS OF COMMUTE
1354,S0802_C02_065E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!CLASS OF WORKER!!Unpaid family workers",S0802,MEANS OF COMMUTE
1355,S0802_C02_066E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!PLACE OF WORK!!Worked in state of residence",S0802,MEANS OF COMMUTE
1356,S0802_C02_067E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!PLACE OF WORK!!Worked in state of residence!!Worked in county of residence",S0802,MEANS OF COMMUTE
1357,S0802_C02_068E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!PLACE OF WORK!!Worked in state of residence!!Worked outside county of residence",S0802,MEANS OF COMMUTE
1358,S0802_C02_069E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over!!PLACE OF WORK!!Worked outside state of residence",S0802,MEANS OF COMMUTE
1359,S0802_C02_070E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home",S0802,MEANS OF COMMUTE
1360,S0802_C02_071E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TIME OF DEPARTURE TO GO TO WORK!!12:00 a.m. to 4:59 a.m.",S0802,MEANS OF COMMUTE
1361,S0802_C02_072E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TIME OF DEPARTURE TO GO TO WORK!!5:00 a.m. to 5:29 a.m.",S0802,MEANS OF COMMUTE
1362,S0802_C02_073E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TIME OF DEPARTURE TO GO TO WORK!!5:30 a.m. to 5:59 a.m.",S0802,MEANS OF COMMUTE
1363,S0802_C02_074E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TIME OF DEPARTURE TO GO TO WORK!!6:00 a.m. to 6:29 a.m.",S0802,MEANS OF COMMUTE
1364,S0802_C02_075E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TIME OF DEPARTURE TO GO TO WORK!!6:30 a.m. to 6:59 a.m.",S0802,MEANS OF COMMUTE
1365,S0802_C02_076E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TIME OF DEPARTURE TO GO TO WORK!!7:00 a.m. to 7:29 a.m.",S0802,MEANS OF COMMUTE
1366,S0802_C02_077E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TIME OF DEPARTURE TO GO TO WORK!!7:30 a.m. to 7:59 a.m.",S0802,MEANS OF COMMUTE
1367,S0802_C02_078E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TIME OF DEPARTURE TO GO TO WORK!!8:00 a.m. to 8:29 a.m.",S0802,MEANS OF COMMUTE
1368,S0802_C02_079E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TIME OF DEPARTURE TO GO TO WORK!!8:30 a.m. to 8:59 a.m.",S0802,MEANS OF COMMUTE
1369,S0802_C02_080E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TIME OF DEPARTURE TO GO TO WORK!!9:00 a.m. to 11:59 p.m.",S0802,MEANS OF COMMUTE
1370,S0802_C02_081E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!Less than 10 minutes",S0802,MEANS OF COMMUTE
1371,S0802_C02_082E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!10 to 14 minutes",S0802,MEANS OF COMMUTE
1372,S0802_C02_083E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!15 to 19 minutes",S0802,MEANS OF COMMUTE
1373,S0802_C02_084E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!20 to 24 minutes",S0802,MEANS OF COMMUTE
1374,S0802_C02_085E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!25 to 29 minutes",S0802,MEANS OF COMMUTE
1375,S0802_C02_086E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!30 to 34 minutes",S0802,MEANS OF COMMUTE
1376,S0802_C02_087E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!35 to 44 minutes",S0802,MEANS OF COMMUTE
1377,S0802_C02_088E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!45 to 59 minutes",S0802,MEANS OF COMMUTE
1378,S0802_C02_089E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!60 or more minutes",S0802,MEANS OF COMMUTE
1379,S0802_C02_090E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes)",S0802,MEANS OF COMMUTE
1380,S0802_C02_091E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over in households",S0802,MEANS OF COMMUTE
1381,S0802_C02_092E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over in households!!HOUSING TENURE!!Owner-occupied housing units",S0802,MEANS OF COMMUTE
1382,S0802_C02_093E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over in households!!HOUSING TENURE!!Renter-occupied housing units",S0802,MEANS OF COMMUTE
1383,S0802_C02_094E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over in households!!VEHICLES AVAILABLE!!No vehicle available",S0802,MEANS OF COMMUTE
1384,S0802_C02_095E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over in households!!VEHICLES AVAILABLE!!1 vehicle available",S0802,MEANS OF COMMUTE
1385,S0802_C02_096E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over in households!!VEHICLES AVAILABLE!!2 vehicles available",S0802,MEANS OF COMMUTE
1386,S0802_C02_097E,"Estimate!!Car, truck, or van -- drove alone!!Workers 16 years and over in households!!VEHICLES AVAILABLE!!3 or more vehicles available",S0802,MEANS OF COMMUTE
1387,S0802_C02_098E,"Estimate!!Car, truck, or van -- drove alone!!PERCENT ALLOCATED!!Means of transportation to work",S0802,MEANS OF COMMUTE
1388,S0802_C02_099E,"Estimate!!Car, truck, or van -- drove alone!!PERCENT ALLOCATED!!Time of departure to go to work",S0802,MEANS OF COMMUTE
1389,S0802_C02_100E,"Estimate!!Car, truck, or van -- drove alone!!PERCENT ALLOCATED!!Travel time to work",S0802,MEANS OF COMMUTE
1390,S0802_C02_101E,"Estimate!!Car, truck, or van -- drove alone!!PERCENT ALLOCATED!!Vehicles available",S0802,MEANS OF COMMUTE
1391,S0802_C03_001E,"Estimate!!Car, truck, or van -- carpooled!!Workers 16 years and over",S0802,MEANS OF COMMUTE
1392,S0802_C03_002E,"Estimate!!Car, truck, or van -- carpooled!!Workers 16 years and over!!AGE!!16 to 19 years",S0802,MEANS OF COMMUTE
