,Data Month,FIPS,State,State Name,County Name,Oct22 ACP Total Households
31655,2022-10-01,40115,OK,OKLAHOMA,OTTAWA COUNTY,2018
31656,2022-10-01,40117,OK,OKLAHOMA,PAWNEE COUNTY,752
31657,2022-10-01,40119,OK,OKLAHOMA,PAYNE COUNTY,2500
31658,2022-10-01,40121,OK,OKLAHOMA,PITTSBURG COUNTY,3643
31659,2022-10-01,40123,OK,OKLAHOMA,PONTOTOC COUNTY,2857
31660,2022-10-01,40125,OK,OKLAHOMA,POTTAWATOMIE COUNTY,5536
31661,2022-10-01,40127,OK,OKLAHOMA,PUSHMATAHA COUNTY,393
31662,2022-10-01,40129,OK,OKLAHOMA,ROGER MILLS COUNTY,45
31663,2022-10-01,40131,OK,OKLAHOMA,ROGERS COUNTY,3528
31664,2022-10-01,40133,OK,OKLAHOMA,SEMINOLE COUNTY,2394
31665,2022-10-01,40135,OK,OKLAHOMA,SEQUOYAH COUNTY,3092
31666,2022-10-01,40137,OK,OKLAHOMA,STEPHENS COUNTY,2506
31667,2022-10-01,40139,OK,OKLAHOMA,TEXAS COUNTY,205
31668,2022-10-01,40141,OK,OKLAHOMA,TILLMAN COUNTY,465
31669,2022-10-01,40143,OK,OKLAHOMA,TULSA COUNTY,49865
31670,2022-10-01,40145,OK,OKLAHOMA,WAGONER COUNTY,3947
31671,2022-10-01,40147,OK,OKLAHOMA,WASHINGTON COUNTY,3152
31672,2022-10-01,40149,OK,OKLAHOMA,WASHITA COUNTY,434
31673,2022-10-01,40151,OK,OKLAHOMA,WOODS COUNTY,133
31674,2022-10-01,40153,OK,OKLAHOMA,WOODWARD COUNTY,566
31675,2022-10-01,40,OK,OKLAHOMA,**NOT AVAILABLE**,116
31676,2022-10-01,41001,OR,OREGON,BAKER COUNTY,761
31677,2022-10-01,41003,OR,OREGON,BENTON COUNTY,2223
31678,2022-10-01,41005,OR,OREGON,CLACKAMAS COUNTY,7191
31679,2022-10-01,41007,OR,OREGON,CLATSOP COUNTY,1642
31680,2022-10-01,41009,OR,OREGON,COLUMBIA COUNTY,1275
31681,2022-10-01,41011,OR,OREGON,COOS COUNTY,4038
31682,2022-10-01,41013,OR,OREGON,CROOK COUNTY,450
31683,2022-10-01,41015,OR,OREGON,CURRY COUNTY,1507
31684,2022-10-01,41017,OR,OREGON,DESCHUTES COUNTY,2250
31685,2022-10-01,41019,OR,OREGON,DOUGLAS COUNTY,6915
31686,2022-10-01,41021,OR,OREGON,GILLIAM COUNTY,31
31687,2022-10-01,41023,OR,OREGON,GRANT COUNTY,52
31688,2022-10-01,41025,OR,OREGON,HARNEY COUNTY,330
31689,2022-10-01,41027,OR,OREGON,HOOD RIVER COUNTY,435
31690,2022-10-01,41029,OR,OREGON,JACKSON COUNTY,11859
31691,2022-10-01,41031,OR,OREGON,JEFFERSON COUNTY,695
31692,2022-10-01,41033,OR,OREGON,JOSEPHINE COUNTY,5014
31693,2022-10-01,41035,OR,OREGON,KLAMATH COUNTY,4800
31694,2022-10-01,41037,OR,OREGON,LAKE COUNTY,282
31695,2022-10-01,41039,OR,OREGON,LANE COUNTY,17205
31696,2022-10-01,41041,OR,OREGON,LINCOLN COUNTY,2718
31697,2022-10-01,41043,OR,OREGON,LINN COUNTY,4536
31698,2022-10-01,41045,OR,OREGON,MALHEUR COUNTY,859
31699,2022-10-01,41047,OR,OREGON,MARION COUNTY,10276
31700,2022-10-01,41049,OR,OREGON,MORROW COUNTY,136
31701,2022-10-01,41051,OR,OREGON,MULTNOMAH COUNTY,33101
31702,2022-10-01,41053,OR,OREGON,POLK COUNTY,2632
31703,2022-10-01,41055,OR,OREGON,SHERMAN COUNTY,32
31704,2022-10-01,41057,OR,OREGON,TILLAMOOK COUNTY,1442
31705,2022-10-01,41059,OR,OREGON,UMATILLA COUNTY,3110
31706,2022-10-01,41061,OR,OREGON,UNION COUNTY,995
31707,2022-10-01,41063,OR,OREGON,WALLOWA COUNTY,61
31708,2022-10-01,41065,OR,OREGON,WASCO COUNTY,1399
31709,2022-10-01,41067,OR,OREGON,WASHINGTON COUNTY,9965
31710,2022-10-01,41069,OR,OREGON,WHEELER COUNTY,22
31711,2022-10-01,41071,OR,OREGON,YAMHILL COUNTY,2617
31712,2022-10-01,41,OR,OREGON,**NOT AVAILABLE**,28
31713,2022-10-01,42001,PA,PENNSYLVANIA,ADAMS COUNTY,1828
31714,2022-10-01,42003,PA,PENNSYLVANIA,ALLEGHENY COUNTY,46779
31715,2022-10-01,42005,PA,PENNSYLVANIA,ARMSTRONG COUNTY,2457
31716,2022-10-01,42007,PA,PENNSYLVANIA,BEAVER COUNTY,6001
31717,2022-10-01,42009,PA,PENNSYLVANIA,BEDFORD COUNTY,1204
31718,2022-10-01,42011,PA,PENNSYLVANIA,BERKS COUNTY,18098
31719,2022-10-01,42013,PA,PENNSYLVANIA,BLAIR COUNTY,5351
31720,2022-10-01,42015,PA,PENNSYLVANIA,BRADFORD COUNTY,1873
31721,2022-10-01,42017,PA,PENNSYLVANIA,BUCKS COUNTY,9571
31722,2022-10-01,42019,PA,PENNSYLVANIA,BUTLER COUNTY,3288
31723,2022-10-01,42021,PA,PENNSYLVANIA,CAMBRIA COUNTY,6507
31724,2022-10-01,42023,PA,PENNSYLVANIA,CAMERON COUNTY,217
31725,2022-10-01,42025,PA,PENNSYLVANIA,CARBON COUNTY,2104
31726,2022-10-01,42027,PA,PENNSYLVANIA,CENTRE COUNTY,2132
31727,2022-10-01,42029,PA,PENNSYLVANIA,CHESTER COUNTY,6429
31728,2022-10-01,42031,PA,PENNSYLVANIA,CLARION COUNTY,1294
31729,2022-10-01,42033,PA,PENNSYLVANIA,CLEARFIELD COUNTY,2951
31730,2022-10-01,42035,PA,PENNSYLVANIA,CLINTON COUNTY,1287
31731,2022-10-01,42037,PA,PENNSYLVANIA,COLUMBIA COUNTY,1801
31732,2022-10-01,42039,PA,PENNSYLVANIA,CRAWFORD COUNTY,3214
31733,2022-10-01,42041,PA,PENNSYLVANIA,CUMBERLAND COUNTY,5294
31734,2022-10-01,42043,PA,PENNSYLVANIA,DAUPHIN COUNTY,14786
31735,2022-10-01,42045,PA,PENNSYLVANIA,DELAWARE COUNTY,20905
31736,2022-10-01,42047,PA,PENNSYLVANIA,ELK COUNTY,1014
31737,2022-10-01,42049,PA,PENNSYLVANIA,ERIE COUNTY,23336
31738,2022-10-01,42051,PA,PENNSYLVANIA,FAYETTE COUNTY,6661
31739,2022-10-01,42053,PA,PENNSYLVANIA,FOREST COUNTY,95
31740,2022-10-01,42055,PA,PENNSYLVANIA,FRANKLIN COUNTY,3939
31741,2022-10-01,42057,PA,PENNSYLVANIA,FULTON COUNTY,382
31742,2022-10-01,42059,PA,PENNSYLVANIA,GREENE COUNTY,1529
31743,2022-10-01,42061,PA,PENNSYLVANIA,HUNTINGDON COUNTY,1285
31744,2022-10-01,42063,PA,PENNSYLVANIA,INDIANA COUNTY,2686
31745,2022-10-01,42065,PA,PENNSYLVANIA,JEFFERSON COUNTY,1728
31746,2022-10-01,42067,PA,PENNSYLVANIA,JUNIATA COUNTY,328
31747,2022-10-01,42069,PA,PENNSYLVANIA,LACKAWANNA COUNTY,10933
31748,2022-10-01,42071,PA,PENNSYLVANIA,LANCASTER COUNTY,14244
31749,2022-10-01,42073,PA,PENNSYLVANIA,LAWRENCE COUNTY,4229
31750,2022-10-01,42075,PA,PENNSYLVANIA,LEBANON COUNTY,4932
31751,2022-10-01,42077,PA,PENNSYLVANIA,LEHIGH COUNTY,15285
31752,2022-10-01,42079,PA,PENNSYLVANIA,LUZERNE COUNTY,16308
31753,2022-10-01,42081,PA,PENNSYLVANIA,LYCOMING COUNTY,4473
31754,2022-10-01,42083,PA,PENNSYLVANIA,MCKEAN COUNTY,1439
31755,2022-10-01,42085,PA,PENNSYLVANIA,MERCER COUNTY,7288
31756,2022-10-01,42087,PA,PENNSYLVANIA,MIFFLIN COUNTY,1483
31757,2022-10-01,42089,PA,PENNSYLVANIA,MONROE COUNTY,3838
31758,2022-10-01,42091,PA,PENNSYLVANIA,MONTGOMERY COUNTY,13691
31759,2022-10-01,42093,PA,PENNSYLVANIA,MONTOUR COUNTY,318
31760,2022-10-01,42095,PA,PENNSYLVANIA,NORTHAMPTON COUNTY,8410
31761,2022-10-01,42097,PA,PENNSYLVANIA,NORTHUMBERLAND COUNTY,3663
31762,2022-10-01,42099,PA,PENNSYLVANIA,PERRY COUNTY,826
31763,2022-10-01,42101,PA,PENNSYLVANIA,PHILADELPHIA COUNTY,134506
31764,2022-10-01,42103,PA,PENNSYLVANIA,PIKE COUNTY,1039
31765,2022-10-01,42105,PA,PENNSYLVANIA,POTTER COUNTY,358
31766,2022-10-01,42107,PA,PENNSYLVANIA,SCHUYLKILL COUNTY,6211
31767,2022-10-01,42109,PA,PENNSYLVANIA,SNYDER COUNTY,500
31768,2022-10-01,42111,PA,PENNSYLVANIA,SOMERSET COUNTY,2432
31769,2022-10-01,42113,PA,PENNSYLVANIA,SULLIVAN COUNTY,90
31770,2022-10-01,42115,PA,PENNSYLVANIA,SUSQUEHANNA COUNTY,950
31771,2022-10-01,42117,PA,PENNSYLVANIA,TIOGA COUNTY,1149
31772,2022-10-01,42119,PA,PENNSYLVANIA,UNION COUNTY,691
31773,2022-10-01,42121,PA,PENNSYLVANIA,VENANGO COUNTY,3049
31774,2022-10-01,42123,PA,PENNSYLVANIA,WARREN COUNTY,1061
31775,2022-10-01,42125,PA,PENNSYLVANIA,WASHINGTON COUNTY,6633
31776,2022-10-01,42127,PA,PENNSYLVANIA,WAYNE COUNTY,1159
31777,2022-10-01,42129,PA,PENNSYLVANIA,WESTMORELAND COUNTY,10964
31778,2022-10-01,42131,PA,PENNSYLVANIA,WYOMING COUNTY,623
31779,2022-10-01,42133,PA,PENNSYLVANIA,YORK COUNTY,14125
31780,2022-10-01,42,PA,PENNSYLVANIA,**NOT AVAILABLE**,86
31781,2022-10-01,44001,RI,RHODE ISLAND,BRISTOL COUNTY,933
31782,2022-10-01,44003,RI,RHODE ISLAND,KENT COUNTY,5167
31783,2022-10-01,44005,RI,RHODE ISLAND,NEWPORT COUNTY,2031
31784,2022-10-01,44007,RI,RHODE ISLAND,PROVIDENCE COUNTY,35278
31785,2022-10-01,44009,RI,RHODE ISLAND,WASHINGTON COUNTY,2261
31786,2022-10-01,44,RI,RHODE ISLAND,**NOT AVAILABLE**,6
31787,2022-10-01,45001,SC,SOUTH CAROLINA,ABBEVILLE COUNTY,1627
31788,2022-10-01,45003,SC,SOUTH CAROLINA,AIKEN COUNTY,6858
31789,2022-10-01,45005,SC,SOUTH CAROLINA,ALLENDALE COUNTY,874
31790,2022-10-01,45007,SC,SOUTH CAROLINA,ANDERSON COUNTY,14742
31791,2022-10-01,45009,SC,SOUTH CAROLINA,BAMBERG COUNTY,1079
31792,2022-10-01,45011,SC,SOUTH CAROLINA,BARNWELL COUNTY,1554
31793,2022-10-01,45013,SC,SOUTH CAROLINA,BEAUFORT COUNTY,3050
31794,2022-10-01,45015,SC,SOUTH CAROLINA,BERKELEY COUNTY,5996
31795,2022-10-01,45017,SC,SOUTH CAROLINA,CALHOUN COUNTY,890
31796,2022-10-01,45019,SC,SOUTH CAROLINA,CHARLESTON COUNTY,10736
31797,2022-10-01,45021,SC,SOUTH CAROLINA,CHEROKEE COUNTY,5410
31798,2022-10-01,45023,SC,SOUTH CAROLINA,CHESTER COUNTY,1581
31799,2022-10-01,45025,SC,SOUTH CAROLINA,CHESTERFIELD COUNTY,3208
31800,2022-10-01,45027,SC,SOUTH CAROLINA,CLARENDON COUNTY,2422
31801,2022-10-01,45029,SC,SOUTH CAROLINA,COLLETON COUNTY,1900
31802,2022-10-01,45031,SC,SOUTH CAROLINA,DARLINGTON COUNTY,7573
31803,2022-10-01,45033,SC,SOUTH CAROLINA,DILLON COUNTY,3893
31804,2022-10-01,45035,SC,SOUTH CAROLINA,DORCHESTER COUNTY,6836
31805,2022-10-01,45037,SC,SOUTH CAROLINA,EDGEFIELD COUNTY,1109
31806,2022-10-01,45039,SC,SOUTH CAROLINA,FAIRFIELD COUNTY,1490
31807,2022-10-01,45041,SC,SOUTH CAROLINA,FLORENCE COUNTY,12886
31808,2022-10-01,45043,SC,SOUTH CAROLINA,GEORGETOWN COUNTY,4445
31809,2022-10-01,45045,SC,SOUTH CAROLINA,GREENVILLE COUNTY,27199
31810,2022-10-01,45047,SC,SOUTH CAROLINA,GREENWOOD COUNTY,3548
31811,2022-10-01,45049,SC,SOUTH CAROLINA,HAMPTON COUNTY,1006
31812,2022-10-01,45051,SC,SOUTH CAROLINA,HORRY COUNTY,17363
31813,2022-10-01,45053,SC,SOUTH CAROLINA,JASPER COUNTY,993
31814,2022-10-01,45055,SC,SOUTH CAROLINA,KERSHAW COUNTY,2742
31815,2022-10-01,45057,SC,SOUTH CAROLINA,LANCASTER COUNTY,3142
31816,2022-10-01,45059,SC,SOUTH CAROLINA,LAURENS COUNTY,5568
31817,2022-10-01,45061,SC,SOUTH CAROLINA,LEE COUNTY,1586
31818,2022-10-01,45063,SC,SOUTH CAROLINA,LEXINGTON COUNTY,14622
31819,2022-10-01,45065,SC,SOUTH CAROLINA,MCCORMICK COUNTY,399
31820,2022-10-01,45067,SC,SOUTH CAROLINA,MARION COUNTY,4057
31821,2022-10-01,45069,SC,SOUTH CAROLINA,MARLBORO COUNTY,2393
31822,2022-10-01,45071,SC,SOUTH CAROLINA,NEWBERRY COUNTY,1956
31823,2022-10-01,45073,SC,SOUTH CAROLINA,OCONEE COUNTY,2890
31824,2022-10-01,45075,SC,SOUTH CAROLINA,ORANGEBURG COUNTY,8936
31825,2022-10-01,45077,SC,SOUTH CAROLINA,PICKENS COUNTY,5938
31826,2022-10-01,45079,SC,SOUTH CAROLINA,RICHLAND COUNTY,28681
31827,2022-10-01,45081,SC,SOUTH CAROLINA,SALUDA COUNTY,919
31828,2022-10-01,45083,SC,SOUTH CAROLINA,SPARTANBURG COUNTY,21378
31829,2022-10-01,45085,SC,SOUTH CAROLINA,SUMTER COUNTY,10110
31830,2022-10-01,45087,SC,SOUTH CAROLINA,UNION COUNTY,2869
31831,2022-10-01,45089,SC,SOUTH CAROLINA,WILLIAMSBURG COUNTY,3407
31832,2022-10-01,45091,SC,SOUTH CAROLINA,YORK COUNTY,6213
31833,2022-10-01,45,SC,SOUTH CAROLINA,**NOT AVAILABLE**,60
31834,2022-10-01,46003,SD,SOUTH DAKOTA,AURORA COUNTY,15
31835,2022-10-01,46005,SD,SOUTH DAKOTA,BEADLE COUNTY,208
31836,2022-10-01,46007,SD,SOUTH DAKOTA,BENNETT COUNTY,252
31837,2022-10-01,46009,SD,SOUTH DAKOTA,BON HOMME COUNTY,32
31838,2022-10-01,46011,SD,SOUTH DAKOTA,BROOKINGS COUNTY,232
31839,2022-10-01,46013,SD,SOUTH DAKOTA,BROWN COUNTY,316
31840,2022-10-01,46015,SD,SOUTH DAKOTA,BRULE COUNTY,86
31841,2022-10-01,46017,SD,SOUTH DAKOTA,BUFFALO COUNTY,273
31842,2022-10-01,46019,SD,SOUTH DAKOTA,BUTTE COUNTY,78
31843,2022-10-01,46021,SD,SOUTH DAKOTA,CAMPBELL COUNTY,11
31844,2022-10-01,46023,SD,SOUTH DAKOTA,CHARLES MIX COUNTY,484
31845,2022-10-01,46025,SD,SOUTH DAKOTA,CLARK COUNTY,9
31846,2022-10-01,46027,SD,SOUTH DAKOTA,CLAY COUNTY,121
31847,2022-10-01,46029,SD,SOUTH DAKOTA,CODINGTON COUNTY,248
31848,2022-10-01,46031,SD,SOUTH DAKOTA,CORSON COUNTY,248
31849,2022-10-01,46033,SD,SOUTH DAKOTA,CUSTER COUNTY,52
31850,2022-10-01,46035,SD,SOUTH DAKOTA,DAVISON COUNTY,190
31851,2022-10-01,46037,SD,SOUTH DAKOTA,DAY COUNTY,67
31852,2022-10-01,46039,SD,SOUTH DAKOTA,DEUEL COUNTY,20
31853,2022-10-01,46041,SD,SOUTH DAKOTA,DEWEY COUNTY,272
31854,2022-10-01,46043,SD,SOUTH DAKOTA,DOUGLAS COUNTY,17
31855,2022-10-01,46045,SD,SOUTH DAKOTA,EDMUNDS COUNTY,18
31856,2022-10-01,46047,SD,SOUTH DAKOTA,FALL RIVER COUNTY,86
31857,2022-10-01,46049,SD,SOUTH DAKOTA,FAULK COUNTY,9
31858,2022-10-01,46051,SD,SOUTH DAKOTA,GRANT COUNTY,36
31859,2022-10-01,46053,SD,SOUTH DAKOTA,GREGORY COUNTY,33
31860,2022-10-01,46055,SD,SOUTH DAKOTA,HAAKON COUNTY,10
31861,2022-10-01,46057,SD,SOUTH DAKOTA,HAMLIN COUNTY,29
31862,2022-10-01,46059,SD,SOUTH DAKOTA,HAND COUNTY,10
31863,2022-10-01,46061,SD,SOUTH DAKOTA,HANSON COUNTY,19
31864,2022-10-01,46063,SD,SOUTH DAKOTA,HARDING COUNTY,2
31865,2022-10-01,46065,SD,SOUTH DAKOTA,HUGHES COUNTY,213
31866,2022-10-01,46067,SD,SOUTH DAKOTA,HUTCHINSON COUNTY,56
31867,2022-10-01,46069,SD,SOUTH DAKOTA,HYDE COUNTY,8
31868,2022-10-01,46071,SD,SOUTH DAKOTA,JACKSON COUNTY,271
31869,2022-10-01,46073,SD,SOUTH DAKOTA,JERAULD COUNTY,11
31870,2022-10-01,46075,SD,SOUTH DAKOTA,JONES COUNTY,5
31871,2022-10-01,46077,SD,SOUTH DAKOTA,KINGSBURY COUNTY,26
31872,2022-10-01,46079,SD,SOUTH DAKOTA,LAKE COUNTY,53
31873,2022-10-01,46081,SD,SOUTH DAKOTA,LAWRENCE COUNTY,212
31874,2022-10-01,46083,SD,SOUTH DAKOTA,LINCOLN COUNTY,307
31875,2022-10-01,46085,SD,SOUTH DAKOTA,LYMAN COUNTY,308
31876,2022-10-01,46087,SD,SOUTH DAKOTA,MCCOOK COUNTY,24
31877,2022-10-01,46089,SD,SOUTH DAKOTA,MCPHERSON COUNTY,10
31878,2022-10-01,46091,SD,SOUTH DAKOTA,MARSHALL COUNTY,22
31879,2022-10-01,46093,SD,SOUTH DAKOTA,MEADE COUNTY,192
31880,2022-10-01,46095,SD,SOUTH DAKOTA,MELLETTE COUNTY,75
31881,2022-10-01,46097,SD,SOUTH DAKOTA,MINER COUNTY,23
31882,2022-10-01,46099,SD,SOUTH DAKOTA,MINNEHAHA COUNTY,3770
31883,2022-10-01,46101,SD,SOUTH DAKOTA,MOODY COUNTY,28
31884,2022-10-01,46102,SD,SOUTH DAKOTA,OGLALA LAKOTA COUNTY,266
31885,2022-10-01,46103,SD,SOUTH DAKOTA,PENNINGTON COUNTY,1493
31886,2022-10-01,46105,SD,SOUTH DAKOTA,PERKINS COUNTY,18
31887,2022-10-01,46107,SD,SOUTH DAKOTA,POTTER COUNTY,8
31888,2022-10-01,46109,SD,SOUTH DAKOTA,ROBERTS COUNTY,360
31889,2022-10-01,46111,SD,SOUTH DAKOTA,SANBORN COUNTY,11
31890,2022-10-01,46113,SD,SOUTH DAKOTA,SHANNON COUNTY,1425
31891,2022-10-01,46115,SD,SOUTH DAKOTA,SPINK COUNTY,37
31892,2022-10-01,46117,SD,SOUTH DAKOTA,STANLEY COUNTY,73
31893,2022-10-01,46119,SD,SOUTH DAKOTA,SULLY COUNTY,9
31894,2022-10-01,46121,SD,SOUTH DAKOTA,TODD COUNTY,794
31895,2022-10-01,46123,SD,SOUTH DAKOTA,TRIPP COUNTY,77
31896,2022-10-01,46125,SD,SOUTH DAKOTA,TURNER COUNTY,41
31897,2022-10-01,46127,SD,SOUTH DAKOTA,UNION COUNTY,96
31898,2022-10-01,46129,SD,SOUTH DAKOTA,WALWORTH COUNTY,92
31899,2022-10-01,46135,SD,SOUTH DAKOTA,YANKTON COUNTY,279
31900,2022-10-01,46137,SD,SOUTH DAKOTA,ZIEBACH COUNTY,65
31901,2022-10-01,46,SD,SOUTH DAKOTA,**NOT AVAILABLE**,21
31902,2022-10-01,47001,TN,TENNESSEE,ANDERSON COUNTY,3017
31903,2022-10-01,47003,TN,TENNESSEE,BEDFORD COUNTY,2443
31904,2022-10-01,47005,TN,TENNESSEE,BENTON COUNTY,888
31905,2022-10-01,47007,TN,TENNESSEE,BLEDSOE COUNTY,607
31906,2022-10-01,47009,TN,TENNESSEE,BLOUNT COUNTY,5633
31907,2022-10-01,47011,TN,TENNESSEE,BRADLEY COUNTY,7075
31908,2022-10-01,47013,TN,TENNESSEE,CAMPBELL COUNTY,2678
31909,2022-10-01,47015,TN,TENNESSEE,CANNON COUNTY,472
31910,2022-10-01,47017,TN,TENNESSEE,CARROLL COUNTY,2056
31911,2022-10-01,47019,TN,TENNESSEE,CARTER COUNTY,5299
31912,2022-10-01,47021,TN,TENNESSEE,CHEATHAM COUNTY,1106
31913,2022-10-01,47023,TN,TENNESSEE,CHESTER COUNTY,895
31914,2022-10-01,47025,TN,TENNESSEE,CLAIBORNE COUNTY,1440
31915,2022-10-01,47027,TN,TENNESSEE,CLAY COUNTY,494
31916,2022-10-01,47029,TN,TENNESSEE,COCKE COUNTY,3096
31917,2022-10-01,47031,TN,TENNESSEE,COFFEE COUNTY,3561
31918,2022-10-01,47033,TN,TENNESSEE,CROCKETT COUNTY,731
31919,2022-10-01,47035,TN,TENNESSEE,CUMBERLAND COUNTY,3164
31920,2022-10-01,47037,TN,TENNESSEE,DAVIDSON COUNTY,19655
31921,2022-10-01,47039,TN,TENNESSEE,DECATUR COUNTY,635
31922,2022-10-01,47041,TN,TENNESSEE,DEKALB COUNTY,890
31923,2022-10-01,47043,TN,TENNESSEE,DICKSON COUNTY,1492
31924,2022-10-01,47045,TN,TENNESSEE,DYER COUNTY,2260
31925,2022-10-01,47047,TN,TENNESSEE,FAYETTE COUNTY,1497
31926,2022-10-01,47049,TN,TENNESSEE,FENTRESS COUNTY,1040
31927,2022-10-01,47051,TN,TENNESSEE,FRANKLIN COUNTY,1327
31928,2022-10-01,47053,TN,TENNESSEE,GIBSON COUNTY,3119
31929,2022-10-01,47055,TN,TENNESSEE,GILES COUNTY,1395
31930,2022-10-01,47057,TN,TENNESSEE,GRAINGER COUNTY,1309
31931,2022-10-01,47059,TN,TENNESSEE,GREENE COUNTY,2876
31932,2022-10-01,47061,TN,TENNESSEE,GRUNDY COUNTY,801
31933,2022-10-01,47063,TN,TENNESSEE,HAMBLEN COUNTY,3738
31934,2022-10-01,47065,TN,TENNESSEE,HAMILTON COUNTY,10532
31935,2022-10-01,47067,TN,TENNESSEE,HANCOCK COUNTY,399
31936,2022-10-01,47069,TN,TENNESSEE,HARDEMAN COUNTY,1690
31937,2022-10-01,47071,TN,TENNESSEE,HARDIN COUNTY,2140
31938,2022-10-01,47073,TN,TENNESSEE,HAWKINS COUNTY,3801
31939,2022-10-01,47075,TN,TENNESSEE,HAYWOOD COUNTY,1703
31940,2022-10-01,47077,TN,TENNESSEE,HENDERSON COUNTY,1838
31941,2022-10-01,47079,TN,TENNESSEE,HENRY COUNTY,2304
31942,2022-10-01,47081,TN,TENNESSEE,HICKMAN COUNTY,870
31943,2022-10-01,47083,TN,TENNESSEE,HOUSTON COUNTY,243
31944,2022-10-01,47085,TN,TENNESSEE,HUMPHREYS COUNTY,451
31945,2022-10-01,47087,TN,TENNESSEE,JACKSON COUNTY,486
31946,2022-10-01,47089,TN,TENNESSEE,JEFFERSON COUNTY,2562
31947,2022-10-01,47091,TN,TENNESSEE,JOHNSON COUNTY,1490
31948,2022-10-01,47093,TN,TENNESSEE,KNOX COUNTY,15540
31949,2022-10-01,47095,TN,TENNESSEE,LAKE COUNTY,716
31950,2022-10-01,47097,TN,TENNESSEE,LAUDERDALE COUNTY,2051
31951,2022-10-01,47099,TN,TENNESSEE,LAWRENCE COUNTY,2519
31952,2022-10-01,47101,TN,TENNESSEE,LEWIS COUNTY,575
31953,2022-10-01,47103,TN,TENNESSEE,LINCOLN COUNTY,1474
31954,2022-10-01,47105,TN,TENNESSEE,LOUDON COUNTY,2277
31955,2022-10-01,47107,TN,TENNESSEE,MCMINN COUNTY,2428
31956,2022-10-01,47109,TN,TENNESSEE,MCNAIRY COUNTY,1617
31957,2022-10-01,47111,TN,TENNESSEE,MACON COUNTY,888
31958,2022-10-01,47113,TN,TENNESSEE,MADISON COUNTY,6641
31959,2022-10-01,47115,TN,TENNESSEE,MARION COUNTY,1485
31960,2022-10-01,47117,TN,TENNESSEE,MARSHALL COUNTY,1522
31961,2022-10-01,47119,TN,TENNESSEE,MAURY COUNTY,3704
31962,2022-10-01,47121,TN,TENNESSEE,MEIGS COUNTY,797
31963,2022-10-01,47123,TN,TENNESSEE,MONROE COUNTY,2648
31964,2022-10-01,47125,TN,TENNESSEE,MONTGOMERY COUNTY,8012
31965,2022-10-01,47127,TN,TENNESSEE,MOORE COUNTY,112
31966,2022-10-01,47129,TN,TENNESSEE,MORGAN COUNTY,1000
31967,2022-10-01,47131,TN,TENNESSEE,OBION COUNTY,2420
31968,2022-10-01,47133,TN,TENNESSEE,OVERTON COUNTY,829
31969,2022-10-01,47135,TN,TENNESSEE,PERRY COUNTY,230
31970,2022-10-01,47137,TN,TENNESSEE,PICKETT COUNTY,251
31971,2022-10-01,47139,TN,TENNESSEE,POLK COUNTY,583
31972,2022-10-01,47141,TN,TENNESSEE,PUTNAM COUNTY,5098
31973,2022-10-01,47143,TN,TENNESSEE,RHEA COUNTY,2194
31974,2022-10-01,47145,TN,TENNESSEE,ROANE COUNTY,2301
31975,2022-10-01,47147,TN,TENNESSEE,ROBERTSON COUNTY,1586
31976,2022-10-01,47149,TN,TENNESSEE,RUTHERFORD COUNTY,6441
31977,2022-10-01,47151,TN,TENNESSEE,SCOTT COUNTY,1627
31978,2022-10-01,47153,TN,TENNESSEE,SEQUATCHIE COUNTY,621
31979,2022-10-01,47155,TN,TENNESSEE,SEVIER COUNTY,4309
31980,2022-10-01,47157,TN,TENNESSEE,SHELBY COUNTY,57130
31981,2022-10-01,47159,TN,TENNESSEE,SMITH COUNTY,524
31982,2022-10-01,47161,TN,TENNESSEE,STEWART COUNTY,334
31983,2022-10-01,47163,TN,TENNESSEE,SULLIVAN COUNTY,11395
31984,2022-10-01,47165,TN,TENNESSEE,SUMNER COUNTY,3377
31985,2022-10-01,47167,TN,TENNESSEE,TIPTON COUNTY,2176
31986,2022-10-01,47169,TN,TENNESSEE,TROUSDALE COUNTY,254
31987,2022-10-01,47171,TN,TENNESSEE,UNICOI COUNTY,604
31988,2022-10-01,47173,TN,TENNESSEE,UNION COUNTY,807
31989,2022-10-01,47175,TN,TENNESSEE,VAN BUREN COUNTY,263
31990,2022-10-01,47177,TN,TENNESSEE,WARREN COUNTY,3210
31991,2022-10-01,47179,TN,TENNESSEE,WASHINGTON COUNTY,6888
31992,2022-10-01,47181,TN,TENNESSEE,WAYNE COUNTY,783
31993,2022-10-01,47183,TN,TENNESSEE,WEAKLEY COUNTY,2120
31994,2022-10-01,47185,TN,TENNESSEE,WHITE COUNTY,1634
31995,2022-10-01,47187,TN,TENNESSEE,WILLIAMSON COUNTY,1124
31996,2022-10-01,47189,TN,TENNESSEE,WILSON COUNTY,3514
31997,2022-10-01,47,TN,TENNESSEE,**NOT AVAILABLE**,97
31998,2022-10-01,48001,TX,TEXAS,ANDERSON COUNTY,1119
31999,2022-10-01,48003,TX,TEXAS,ANDREWS COUNTY,340
32000,2022-10-01,48005,TX,TEXAS,ANGELINA COUNTY,2658
32001,2022-10-01,48007,TX,TEXAS,ARANSAS COUNTY,1389
32002,2022-10-01,48009,TX,TEXAS,ARCHER COUNTY,190
32003,2022-10-01,48011,TX,TEXAS,ARMSTRONG COUNTY,21
32004,2022-10-01,48013,TX,TEXAS,ATASCOSA COUNTY,1809
