,Data Month,FIPS,State,State Name,County Name,Jan22 ACP Total Households
2249,2022-01-01,41029,OR,OREGON,JACKSON COUNTY,5866
2250,2022-01-01,41031,OR,OREGON,JEFFERSON COUNTY,310
2251,2022-01-01,41033,OR,OREGON,JOSEPHINE COUNTY,2549
2252,2022-01-01,41035,OR,OREGON,KLAMATH COUNTY,2974
2253,2022-01-01,41037,OR,OREGON,LAKE COUNTY,160
2254,2022-01-01,41039,OR,OREGON,LANE COUNTY,9725
2255,2022-01-01,41041,OR,OREGON,LINCOLN COUNTY,1426
2256,2022-01-01,41043,OR,OREGON,LINN COUNTY,3042
2257,2022-01-01,41045,OR,OREGON,MALHEUR COUNTY,657
2258,2022-01-01,41047,OR,OREGON,MARION COUNTY,6554
2259,2022-01-01,41049,OR,OREGON,MORROW COUNTY,103
2260,2022-01-01,41051,OR,OREGON,MULTNOMAH COUNTY,22193
2261,2022-01-01,41053,OR,OREGON,POLK COUNTY,1654
2262,2022-01-01,41055,OR,OREGON,SHERMAN COUNTY,19
2263,2022-01-01,41057,OR,OREGON,TILLAMOOK COUNTY,754
2264,2022-01-01,41059,OR,OREGON,UMATILLA COUNTY,1983
2265,2022-01-01,41061,OR,OREGON,UNION COUNTY,656
2266,2022-01-01,41063,OR,OREGON,WALLOWA COUNTY,38
2267,2022-01-01,41065,OR,OREGON,WASCO COUNTY,775
2268,2022-01-01,41067,OR,OREGON,WASHINGTON COUNTY,6453
2269,2022-01-01,41069,OR,OREGON,WHEELER COUNTY,2
2270,2022-01-01,41071,OR,OREGON,YAMHILL COUNTY,1675
2271,2022-01-01,41,OR,OREGON,**NOT AVAILABLE**,25
2272,2022-01-01,42001,PA,PENNSYLVANIA,ADAMS COUNTY,1269
2273,2022-01-01,42003,PA,PENNSYLVANIA,ALLEGHENY COUNTY,33732
2274,2022-01-01,42005,PA,PENNSYLVANIA,ARMSTRONG COUNTY,1564
2275,2022-01-01,42007,PA,PENNSYLVANIA,BEAVER COUNTY,4099
2276,2022-01-01,42009,PA,PENNSYLVANIA,BEDFORD COUNTY,824
2277,2022-01-01,42011,PA,PENNSYLVANIA,BERKS COUNTY,9360
2278,2022-01-01,42013,PA,PENNSYLVANIA,BLAIR COUNTY,3948
2279,2022-01-01,42015,PA,PENNSYLVANIA,BRADFORD COUNTY,1160
2280,2022-01-01,42017,PA,PENNSYLVANIA,BUCKS COUNTY,6116
2281,2022-01-01,42019,PA,PENNSYLVANIA,BUTLER COUNTY,2018
2282,2022-01-01,42021,PA,PENNSYLVANIA,CAMBRIA COUNTY,4505
2283,2022-01-01,42023,PA,PENNSYLVANIA,CAMERON COUNTY,146
2284,2022-01-01,42025,PA,PENNSYLVANIA,CARBON COUNTY,1283
2285,2022-01-01,42027,PA,PENNSYLVANIA,CENTRE COUNTY,1315
2286,2022-01-01,42029,PA,PENNSYLVANIA,CHESTER COUNTY,4162
2287,2022-01-01,42031,PA,PENNSYLVANIA,CLARION COUNTY,790
2288,2022-01-01,42033,PA,PENNSYLVANIA,CLEARFIELD COUNTY,2178
2289,2022-01-01,42035,PA,PENNSYLVANIA,CLINTON COUNTY,866
2290,2022-01-01,42037,PA,PENNSYLVANIA,COLUMBIA COUNTY,1215
2291,2022-01-01,42039,PA,PENNSYLVANIA,CRAWFORD COUNTY,2226
2292,2022-01-01,42041,PA,PENNSYLVANIA,CUMBERLAND COUNTY,3310
2293,2022-01-01,42043,PA,PENNSYLVANIA,DAUPHIN COUNTY,10550
2294,2022-01-01,42045,PA,PENNSYLVANIA,DELAWARE COUNTY,13575
2295,2022-01-01,42047,PA,PENNSYLVANIA,ELK COUNTY,659
2296,2022-01-01,42049,PA,PENNSYLVANIA,ERIE COUNTY,15949
2297,2022-01-01,42051,PA,PENNSYLVANIA,FAYETTE COUNTY,4632
2298,2022-01-01,42053,PA,PENNSYLVANIA,FOREST COUNTY,51
2299,2022-01-01,42055,PA,PENNSYLVANIA,FRANKLIN COUNTY,2818
2300,2022-01-01,42057,PA,PENNSYLVANIA,FULTON COUNTY,388
2301,2022-01-01,42059,PA,PENNSYLVANIA,GREENE COUNTY,931
2302,2022-01-01,42061,PA,PENNSYLVANIA,HUNTINGDON COUNTY,688
2303,2022-01-01,42063,PA,PENNSYLVANIA,INDIANA COUNTY,1819
2304,2022-01-01,42065,PA,PENNSYLVANIA,JEFFERSON COUNTY,1139
2305,2022-01-01,42067,PA,PENNSYLVANIA,JUNIATA COUNTY,208
2306,2022-01-01,42069,PA,PENNSYLVANIA,LACKAWANNA COUNTY,7647
2307,2022-01-01,42071,PA,PENNSYLVANIA,LANCASTER COUNTY,9783
2308,2022-01-01,42073,PA,PENNSYLVANIA,LAWRENCE COUNTY,3025
2309,2022-01-01,42075,PA,PENNSYLVANIA,LEBANON COUNTY,2823
2310,2022-01-01,42077,PA,PENNSYLVANIA,LEHIGH COUNTY,8349
2311,2022-01-01,42079,PA,PENNSYLVANIA,LUZERNE COUNTY,11358
2312,2022-01-01,42081,PA,PENNSYLVANIA,LYCOMING COUNTY,2964
2313,2022-01-01,42083,PA,PENNSYLVANIA,MCKEAN COUNTY,1010
2314,2022-01-01,42085,PA,PENNSYLVANIA,MERCER COUNTY,4627
2315,2022-01-01,42087,PA,PENNSYLVANIA,MIFFLIN COUNTY,989
2316,2022-01-01,42089,PA,PENNSYLVANIA,MONROE COUNTY,2361
2317,2022-01-01,42091,PA,PENNSYLVANIA,MONTGOMERY COUNTY,9016
2318,2022-01-01,42093,PA,PENNSYLVANIA,MONTOUR COUNTY,234
2319,2022-01-01,42095,PA,PENNSYLVANIA,NORTHAMPTON COUNTY,4600
2320,2022-01-01,42097,PA,PENNSYLVANIA,NORTHUMBERLAND COUNTY,2431
2321,2022-01-01,42099,PA,PENNSYLVANIA,PERRY COUNTY,581
2322,2022-01-01,42101,PA,PENNSYLVANIA,PHILADELPHIA COUNTY,98106
2323,2022-01-01,42103,PA,PENNSYLVANIA,PIKE COUNTY,601
2324,2022-01-01,42105,PA,PENNSYLVANIA,POTTER COUNTY,222
2325,2022-01-01,42107,PA,PENNSYLVANIA,SCHUYLKILL COUNTY,4063
2326,2022-01-01,42109,PA,PENNSYLVANIA,SNYDER COUNTY,327
2327,2022-01-01,42111,PA,PENNSYLVANIA,SOMERSET COUNTY,1599
2328,2022-01-01,42113,PA,PENNSYLVANIA,SULLIVAN COUNTY,47
2329,2022-01-01,42115,PA,PENNSYLVANIA,SUSQUEHANNA COUNTY,670
2330,2022-01-01,42117,PA,PENNSYLVANIA,TIOGA COUNTY,645
2331,2022-01-01,42119,PA,PENNSYLVANIA,UNION COUNTY,451
2332,2022-01-01,42121,PA,PENNSYLVANIA,VENANGO COUNTY,1880
2333,2022-01-01,42123,PA,PENNSYLVANIA,WARREN COUNTY,722
2334,2022-01-01,42125,PA,PENNSYLVANIA,WASHINGTON COUNTY,4461
2335,2022-01-01,42127,PA,PENNSYLVANIA,WAYNE COUNTY,733
2336,2022-01-01,42129,PA,PENNSYLVANIA,WESTMORELAND COUNTY,7358
2337,2022-01-01,42131,PA,PENNSYLVANIA,WYOMING COUNTY,366
2338,2022-01-01,42133,PA,PENNSYLVANIA,YORK COUNTY,8914
2339,2022-01-01,42,PA,PENNSYLVANIA,**NOT AVAILABLE**,160
2340,2022-01-01,72001,PR,PUERTO RICO,ADJUNTAS MUNICIPIO,2876
2341,2022-01-01,72003,PR,PUERTO RICO,AGUADA MUNICIPIO,4515
2342,2022-01-01,72005,PR,PUERTO RICO,AGUADILLA MUNICIPIO,7389
2343,2022-01-01,72007,PR,PUERTO RICO,AGUAS BUENAS MUNICIPIO,3074
2344,2022-01-01,72009,PR,PUERTO RICO,AIBONITO MUNICIPIO,2702
2345,2022-01-01,72011,PR,PUERTO RICO,ANASCO MUNICIPIO,2645
2346,2022-01-01,72013,PR,PUERTO RICO,ARECIBO MUNICIPIO,11579
2347,2022-01-01,72015,PR,PUERTO RICO,ARROYO MUNICIPIO,3415
2348,2022-01-01,72017,PR,PUERTO RICO,BARCELONETA MUNICIPIO,3373
2349,2022-01-01,72019,PR,PUERTO RICO,BARRANQUITAS MUNICIPIO,3402
2350,2022-01-01,72021,PR,PUERTO RICO,BAYAMON MUNICIPIO,17715
2351,2022-01-01,72023,PR,PUERTO RICO,CABO ROJO MUNICIPIO,4997
2352,2022-01-01,72025,PR,PUERTO RICO,CAGUAS MUNICIPIO,13635
2353,2022-01-01,72027,PR,PUERTO RICO,CAMUY MUNICIPIO,4374
2354,2022-01-01,72029,PR,PUERTO RICO,CANOVANAS MUNICIPIO,5624
2355,2022-01-01,72031,PR,PUERTO RICO,CAROLINA MUNICIPIO,14556
2356,2022-01-01,72033,PR,PUERTO RICO,CATANO MUNICIPIO,3091
2357,2022-01-01,72035,PR,PUERTO RICO,CAYEY MUNICIPIO,4399
2358,2022-01-01,72037,PR,PUERTO RICO,CEIBA MUNICIPIO,1748
2359,2022-01-01,72039,PR,PUERTO RICO,CIALES MUNICIPIO,2901
2360,2022-01-01,72041,PR,PUERTO RICO,CIDRA MUNICIPIO,4245
2361,2022-01-01,72043,PR,PUERTO RICO,COAMO MUNICIPIO,5066
2362,2022-01-01,72045,PR,PUERTO RICO,COMERIO MUNICIPIO,2238
2363,2022-01-01,72047,PR,PUERTO RICO,COROZAL MUNICIPIO,4439
2364,2022-01-01,72049,PR,PUERTO RICO,CULEBRA MUNICIPIO,106
2365,2022-01-01,72051,PR,PUERTO RICO,DORADO MUNICIPIO,3247
2366,2022-01-01,72053,PR,PUERTO RICO,FAJARDO MUNICIPIO,4465
2367,2022-01-01,72054,PR,PUERTO RICO,FLORIDA MUNICIPIO,1880
2368,2022-01-01,72055,PR,PUERTO RICO,GUANICA MUNICIPIO,2371
2369,2022-01-01,72057,PR,PUERTO RICO,GUAYAMA MUNICIPIO,5405
2370,2022-01-01,72059,PR,PUERTO RICO,GUAYANILLA MUNICIPIO,2707
2371,2022-01-01,72061,PR,PUERTO RICO,GUAYNABO MUNICIPIO,5743
2372,2022-01-01,72063,PR,PUERTO RICO,GURABO MUNICIPIO,3648
2373,2022-01-01,72065,PR,PUERTO RICO,HATILLO MUNICIPIO,4708
2374,2022-01-01,72067,PR,PUERTO RICO,HORMIGUEROS MUNICIPIO,1710
2375,2022-01-01,72069,PR,PUERTO RICO,HUMACAO MUNICIPIO,7268
2376,2022-01-01,72071,PR,PUERTO RICO,ISABELA MUNICIPIO,5140
2377,2022-01-01,72073,PR,PUERTO RICO,JAYUYA MUNICIPIO,3057
2378,2022-01-01,72075,PR,PUERTO RICO,JUANA DIAZ MUNICIPIO,6002
2379,2022-01-01,72077,PR,PUERTO RICO,JUNCOS MUNICIPIO,5261
2380,2022-01-01,72079,PR,PUERTO RICO,LAJAS MUNICIPIO,3491
2381,2022-01-01,72081,PR,PUERTO RICO,LARES MUNICIPIO,4760
2382,2022-01-01,72083,PR,PUERTO RICO,LAS MARIAS MUNICIPIO,1341
2383,2022-01-01,72085,PR,PUERTO RICO,LAS PIEDRAS MUNICIPIO,4847
2384,2022-01-01,72087,PR,PUERTO RICO,LOIZA MUNICIPIO,3848
2385,2022-01-01,72089,PR,PUERTO RICO,LUQUILLO MUNICIPIO,2454
2386,2022-01-01,72091,PR,PUERTO RICO,MANATI MUNICIPIO,5401
2387,2022-01-01,72093,PR,PUERTO RICO,MARICAO MUNICIPIO,943
2388,2022-01-01,72095,PR,PUERTO RICO,MAUNABO MUNICIPIO,1797
2389,2022-01-01,72097,PR,PUERTO RICO,MAYAGUEZ MUNICIPIO,9576
2390,2022-01-01,72099,PR,PUERTO RICO,MOCA MUNICIPIO,5251
2391,2022-01-01,72101,PR,PUERTO RICO,MOROVIS MUNICIPIO,4378
2392,2022-01-01,72103,PR,PUERTO RICO,NAGUABO MUNICIPIO,3691
2393,2022-01-01,72105,PR,PUERTO RICO,NARANJITO MUNICIPIO,3457
2394,2022-01-01,72107,PR,PUERTO RICO,OROCOVIS MUNICIPIO,2794
2395,2022-01-01,72109,PR,PUERTO RICO,PATILLAS MUNICIPIO,2487
2396,2022-01-01,72111,PR,PUERTO RICO,PENUELAS MUNICIPIO,3728
2397,2022-01-01,72113,PR,PUERTO RICO,PONCE MUNICIPIO,17466
2398,2022-01-01,72115,PR,PUERTO RICO,QUEBRADILLAS MUNICIPIO,2931
2399,2022-01-01,72117,PR,PUERTO RICO,RINCON MUNICIPIO,1464
2400,2022-01-01,72119,PR,PUERTO RICO,RIO GRANDE MUNICIPIO,6502
2401,2022-01-01,72121,PR,PUERTO RICO,SABANA GRANDE MUNICIPIO,3161
2402,2022-01-01,72123,PR,PUERTO RICO,SALINAS MUNICIPIO,4145
2403,2022-01-01,72125,PR,PUERTO RICO,SAN GERMAN MUNICIPIO,4072
2404,2022-01-01,72127,PR,PUERTO RICO,SAN JUAN MUNICIPIO,31778
2405,2022-01-01,72129,PR,PUERTO RICO,SAN LORENZO MUNICIPIO,5359
2406,2022-01-01,72131,PR,PUERTO RICO,SAN SEBASTIAN MUNICIPIO,4863
2407,2022-01-01,72133,PR,PUERTO RICO,SANTA ISABEL MUNICIPIO,2480
2408,2022-01-01,72135,PR,PUERTO RICO,TOA ALTA MUNICIPIO,6104
2409,2022-01-01,72137,PR,PUERTO RICO,TOA BAJA MUNICIPIO,8050
2410,2022-01-01,72139,PR,PUERTO RICO,TRUJILLO ALTO MUNICIPIO,5075
2411,2022-01-01,72141,PR,PUERTO RICO,UTUADO MUNICIPIO,4673
2412,2022-01-01,72143,PR,PUERTO RICO,VEGA ALTA MUNICIPIO,4353
2413,2022-01-01,72145,PR,PUERTO RICO,VEGA BAJA MUNICIPIO,7475
2414,2022-01-01,72147,PR,PUERTO RICO,VIEQUES MUNICIPIO,764
2415,2022-01-01,72149,PR,PUERTO RICO,VILLALBA MUNICIPIO,3144
2416,2022-01-01,72151,PR,PUERTO RICO,YABUCOA MUNICIPIO,4876
2417,2022-01-01,72153,PR,PUERTO RICO,YAUCO MUNICIPIO,5060
2418,2022-01-01,72,PR,PUERTO RICO,**NOT AVAILABLE**,396
2419,2022-01-01,44001,RI,RHODE ISLAND,BRISTOL COUNTY,491
2420,2022-01-01,44003,RI,RHODE ISLAND,KENT COUNTY,2940
2421,2022-01-01,44005,RI,RHODE ISLAND,NEWPORT COUNTY,1123
2422,2022-01-01,44007,RI,RHODE ISLAND,PROVIDENCE COUNTY,19866
2423,2022-01-01,44009,RI,RHODE ISLAND,WASHINGTON COUNTY,1227
2424,2022-01-01,44,RI,RHODE ISLAND,**NOT AVAILABLE**,10
2425,2022-01-01,45001,SC,SOUTH CAROLINA,ABBEVILLE COUNTY,952
2426,2022-01-01,45003,SC,SOUTH CAROLINA,AIKEN COUNTY,4768
2427,2022-01-01,45005,SC,SOUTH CAROLINA,ALLENDALE COUNTY,578
2428,2022-01-01,45007,SC,SOUTH CAROLINA,ANDERSON COUNTY,9103
2429,2022-01-01,45009,SC,SOUTH CAROLINA,BAMBERG COUNTY,774
2430,2022-01-01,45011,SC,SOUTH CAROLINA,BARNWELL COUNTY,1058
2431,2022-01-01,45013,SC,SOUTH CAROLINA,BEAUFORT COUNTY,1683
2432,2022-01-01,45015,SC,SOUTH CAROLINA,BERKELEY COUNTY,3698
2433,2022-01-01,45017,SC,SOUTH CAROLINA,CALHOUN COUNTY,606
2434,2022-01-01,45019,SC,SOUTH CAROLINA,CHARLESTON COUNTY,8527
2435,2022-01-01,45021,SC,SOUTH CAROLINA,CHEROKEE COUNTY,3772
2436,2022-01-01,45023,SC,SOUTH CAROLINA,CHESTER COUNTY,1221
2437,2022-01-01,45025,SC,SOUTH CAROLINA,CHESTERFIELD COUNTY,2355
2438,2022-01-01,45027,SC,SOUTH CAROLINA,CLARENDON COUNTY,1683
2439,2022-01-01,45029,SC,SOUTH CAROLINA,COLLETON COUNTY,1546
2440,2022-01-01,45031,SC,SOUTH CAROLINA,DARLINGTON COUNTY,4943
2441,2022-01-01,45033,SC,SOUTH CAROLINA,DILLON COUNTY,2925
2442,2022-01-01,45035,SC,SOUTH CAROLINA,DORCHESTER COUNTY,4379
2443,2022-01-01,45037,SC,SOUTH CAROLINA,EDGEFIELD COUNTY,617
2444,2022-01-01,45039,SC,SOUTH CAROLINA,FAIRFIELD COUNTY,895
2445,2022-01-01,45041,SC,SOUTH CAROLINA,FLORENCE COUNTY,8571
2446,2022-01-01,45043,SC,SOUTH CAROLINA,GEORGETOWN COUNTY,3059
2447,2022-01-01,45045,SC,SOUTH CAROLINA,GREENVILLE COUNTY,16320
2448,2022-01-01,45047,SC,SOUTH CAROLINA,GREENWOOD COUNTY,2365
2449,2022-01-01,45049,SC,SOUTH CAROLINA,HAMPTON COUNTY,677
2450,2022-01-01,45051,SC,SOUTH CAROLINA,HORRY COUNTY,11590
2451,2022-01-01,45053,SC,SOUTH CAROLINA,JASPER COUNTY,396
2452,2022-01-01,45055,SC,SOUTH CAROLINA,KERSHAW COUNTY,1760
2453,2022-01-01,45057,SC,SOUTH CAROLINA,LANCASTER COUNTY,1967
2454,2022-01-01,45059,SC,SOUTH CAROLINA,LAURENS COUNTY,3675
2455,2022-01-01,45061,SC,SOUTH CAROLINA,LEE COUNTY,1072
2456,2022-01-01,45063,SC,SOUTH CAROLINA,LEXINGTON COUNTY,8540
2457,2022-01-01,45065,SC,SOUTH CAROLINA,MCCORMICK COUNTY,180
2458,2022-01-01,45067,SC,SOUTH CAROLINA,MARION COUNTY,2961
2459,2022-01-01,45069,SC,SOUTH CAROLINA,MARLBORO COUNTY,1574
2460,2022-01-01,45071,SC,SOUTH CAROLINA,NEWBERRY COUNTY,1313
2461,2022-01-01,45073,SC,SOUTH CAROLINA,OCONEE COUNTY,1789
2462,2022-01-01,45075,SC,SOUTH CAROLINA,ORANGEBURG COUNTY,6359
2463,2022-01-01,45077,SC,SOUTH CAROLINA,PICKENS COUNTY,3459
2464,2022-01-01,45079,SC,SOUTH CAROLINA,RICHLAND COUNTY,18183
2465,2022-01-01,45081,SC,SOUTH CAROLINA,SALUDA COUNTY,534
2466,2022-01-01,45083,SC,SOUTH CAROLINA,SPARTANBURG COUNTY,13502
2467,2022-01-01,45085,SC,SOUTH CAROLINA,SUMTER COUNTY,6729
2468,2022-01-01,45087,SC,SOUTH CAROLINA,UNION COUNTY,1970
2469,2022-01-01,45089,SC,SOUTH CAROLINA,WILLIAMSBURG COUNTY,2207
2470,2022-01-01,45091,SC,SOUTH CAROLINA,YORK COUNTY,4174
2471,2022-01-01,45,SC,SOUTH CAROLINA,**NOT AVAILABLE**,121
2472,2022-01-01,46003,SD,SOUTH DAKOTA,AURORA COUNTY,12
2473,2022-01-01,46005,SD,SOUTH DAKOTA,BEADLE COUNTY,77
2474,2022-01-01,46009,SD,SOUTH DAKOTA,BON HOMME COUNTY,15
2475,2022-01-01,46011,SD,SOUTH DAKOTA,BROOKINGS COUNTY,81
2476,2022-01-01,46013,SD,SOUTH DAKOTA,BROWN COUNTY,148
2477,2022-01-01,46015,SD,SOUTH DAKOTA,BRULE COUNTY,45
2478,2022-01-01,46017,SD,SOUTH DAKOTA,BUFFALO COUNTY,52
2479,2022-01-01,46019,SD,SOUTH DAKOTA,BUTTE COUNTY,38
2480,2022-01-01,46023,SD,SOUTH DAKOTA,CHARLES MIX COUNTY,63
2481,2022-01-01,46025,SD,SOUTH DAKOTA,CLARK COUNTY,6
2482,2022-01-01,46027,SD,SOUTH DAKOTA,CLAY COUNTY,82
2483,2022-01-01,46029,SD,SOUTH DAKOTA,CODINGTON COUNTY,108
2484,2022-01-01,46031,SD,SOUTH DAKOTA,CORSON COUNTY,83
2485,2022-01-01,46033,SD,SOUTH DAKOTA,CUSTER COUNTY,16
2486,2022-01-01,46035,SD,SOUTH DAKOTA,DAVISON COUNTY,94
2487,2022-01-01,46037,SD,SOUTH DAKOTA,DAY COUNTY,21
2488,2022-01-01,46039,SD,SOUTH DAKOTA,DEUEL COUNTY,11
2489,2022-01-01,46041,SD,SOUTH DAKOTA,DEWEY COUNTY,178
2490,2022-01-01,46043,SD,SOUTH DAKOTA,DOUGLAS COUNTY,8
2491,2022-01-01,46045,SD,SOUTH DAKOTA,EDMUNDS COUNTY,9
2492,2022-01-01,46047,SD,SOUTH DAKOTA,FALL RIVER COUNTY,25
2493,2022-01-01,46049,SD,SOUTH DAKOTA,FAULK COUNTY,4
2494,2022-01-01,46051,SD,SOUTH DAKOTA,GRANT COUNTY,19
2495,2022-01-01,46053,SD,SOUTH DAKOTA,GREGORY COUNTY,13
2496,2022-01-01,46057,SD,SOUTH DAKOTA,HAMLIN COUNTY,18
2497,2022-01-01,46059,SD,SOUTH DAKOTA,HAND COUNTY,3
2498,2022-01-01,46061,SD,SOUTH DAKOTA,HANSON COUNTY,10
2499,2022-01-01,46065,SD,SOUTH DAKOTA,HUGHES COUNTY,84
2500,2022-01-01,46067,SD,SOUTH DAKOTA,HUTCHINSON COUNTY,36
2501,2022-01-01,46069,SD,SOUTH DAKOTA,HYDE COUNTY,5
2502,2022-01-01,46077,SD,SOUTH DAKOTA,KINGSBURY COUNTY,11
2503,2022-01-01,46079,SD,SOUTH DAKOTA,LAKE COUNTY,38
2504,2022-01-01,46081,SD,SOUTH DAKOTA,LAWRENCE COUNTY,85
2505,2022-01-01,46083,SD,SOUTH DAKOTA,LINCOLN COUNTY,170
2506,2022-01-01,46085,SD,SOUTH DAKOTA,LYMAN COUNTY,23
2507,2022-01-01,46087,SD,SOUTH DAKOTA,MCCOOK COUNTY,13
2508,2022-01-01,46089,SD,SOUTH DAKOTA,MCPHERSON COUNTY,2
2509,2022-01-01,46093,SD,SOUTH DAKOTA,MEADE COUNTY,72
2510,2022-01-01,46095,SD,SOUTH DAKOTA,MELLETTE COUNTY,9
2511,2022-01-01,46097,SD,SOUTH DAKOTA,MINER COUNTY,19
2512,2022-01-01,46099,SD,SOUTH DAKOTA,MINNEHAHA COUNTY,1813
2513,2022-01-01,46103,SD,SOUTH DAKOTA,PENNINGTON COUNTY,574
2514,2022-01-01,46107,SD,SOUTH DAKOTA,POTTER COUNTY,4
2515,2022-01-01,46109,SD,SOUTH DAKOTA,ROBERTS COUNTY,35
2516,2022-01-01,46111,SD,SOUTH DAKOTA,SANBORN COUNTY,6
2517,2022-01-01,46113,SD,SOUTH DAKOTA,SHANNON COUNTY,69
2518,2022-01-01,46115,SD,SOUTH DAKOTA,SPINK COUNTY,17
2519,2022-01-01,46119,SD,SOUTH DAKOTA,SULLY COUNTY,4
2520,2022-01-01,46121,SD,SOUTH DAKOTA,TODD COUNTY,75
2521,2022-01-01,46123,SD,SOUTH DAKOTA,TRIPP COUNTY,22
2522,2022-01-01,46125,SD,SOUTH DAKOTA,TURNER COUNTY,17
2523,2022-01-01,46127,SD,SOUTH DAKOTA,UNION COUNTY,34
2524,2022-01-01,46129,SD,SOUTH DAKOTA,WALWORTH COUNTY,37
2525,2022-01-01,46135,SD,SOUTH DAKOTA,YANKTON COUNTY,109
2526,2022-01-01,46137,SD,SOUTH DAKOTA,ZIEBACH COUNTY,39
2527,2022-01-01,46,SD,SOUTH DAKOTA,**NOT AVAILABLE**,18
2528,2022-01-01,46007,SD,SOUTH DAKOTA,BENNETT COUNTY,12
2529,2022-01-01,46021,SD,SOUTH DAKOTA,CAMPBELL COUNTY,2
2530,2022-01-01,46071,SD,SOUTH DAKOTA,JACKSON COUNTY,5
2531,2022-01-01,46073,SD,SOUTH DAKOTA,JERAULD COUNTY,8
2532,2022-01-01,46075,SD,SOUTH DAKOTA,JONES COUNTY,3
2533,2022-01-01,46091,SD,SOUTH DAKOTA,MARSHALL COUNTY,7
2534,2022-01-01,46101,SD,SOUTH DAKOTA,MOODY COUNTY,10
2535,2022-01-01,46105,SD,SOUTH DAKOTA,PERKINS COUNTY,5
2536,2022-01-01,46117,SD,SOUTH DAKOTA,STANLEY COUNTY,9
2537,2022-01-01,46055,SD,SOUTH DAKOTA,HAAKON COUNTY,5
2538,2022-01-01,47001,TN,TENNESSEE,ANDERSON COUNTY,2242
2539,2022-01-01,47003,TN,TENNESSEE,BEDFORD COUNTY,1777
2540,2022-01-01,47005,TN,TENNESSEE,BENTON COUNTY,672
2541,2022-01-01,47007,TN,TENNESSEE,BLEDSOE COUNTY,430
2542,2022-01-01,47009,TN,TENNESSEE,BLOUNT COUNTY,3199
2543,2022-01-01,47011,TN,TENNESSEE,BRADLEY COUNTY,4125
2544,2022-01-01,47013,TN,TENNESSEE,CAMPBELL COUNTY,2015
2545,2022-01-01,47015,TN,TENNESSEE,CANNON COUNTY,300
2546,2022-01-01,47017,TN,TENNESSEE,CARROLL COUNTY,1394
2547,2022-01-01,47019,TN,TENNESSEE,CARTER COUNTY,3421
2548,2022-01-01,47021,TN,TENNESSEE,CHEATHAM COUNTY,639
2549,2022-01-01,47023,TN,TENNESSEE,CHESTER COUNTY,532
2550,2022-01-01,47025,TN,TENNESSEE,CLAIBORNE COUNTY,1070
2551,2022-01-01,47027,TN,TENNESSEE,CLAY COUNTY,241
2552,2022-01-01,47029,TN,TENNESSEE,COCKE COUNTY,1919
2553,2022-01-01,47031,TN,TENNESSEE,COFFEE COUNTY,2418
2554,2022-01-01,47033,TN,TENNESSEE,CROCKETT COUNTY,464
2555,2022-01-01,47035,TN,TENNESSEE,CUMBERLAND COUNTY,1849
2556,2022-01-01,47037,TN,TENNESSEE,DAVIDSON COUNTY,13216
2557,2022-01-01,47039,TN,TENNESSEE,DECATUR COUNTY,429
2558,2022-01-01,47041,TN,TENNESSEE,DEKALB COUNTY,679
2559,2022-01-01,47043,TN,TENNESSEE,DICKSON COUNTY,906
2560,2022-01-01,47045,TN,TENNESSEE,DYER COUNTY,1565
2561,2022-01-01,47047,TN,TENNESSEE,FAYETTE COUNTY,924
2562,2022-01-01,47049,TN,TENNESSEE,FENTRESS COUNTY,677
2563,2022-01-01,47051,TN,TENNESSEE,FRANKLIN COUNTY,938
2564,2022-01-01,47053,TN,TENNESSEE,GIBSON COUNTY,1960
2565,2022-01-01,47055,TN,TENNESSEE,GILES COUNTY,1027
2566,2022-01-01,47057,TN,TENNESSEE,GRAINGER COUNTY,906
2567,2022-01-01,47059,TN,TENNESSEE,GREENE COUNTY,2137
2568,2022-01-01,47061,TN,TENNESSEE,GRUNDY COUNTY,635
2569,2022-01-01,47063,TN,TENNESSEE,HAMBLEN COUNTY,2642
2570,2022-01-01,47065,TN,TENNESSEE,HAMILTON COUNTY,7870
2571,2022-01-01,47067,TN,TENNESSEE,HANCOCK COUNTY,273
2572,2022-01-01,47069,TN,TENNESSEE,HARDEMAN COUNTY,895
2573,2022-01-01,47071,TN,TENNESSEE,HARDIN COUNTY,1326
2574,2022-01-01,47073,TN,TENNESSEE,HAWKINS COUNTY,2621
2575,2022-01-01,47075,TN,TENNESSEE,HAYWOOD COUNTY,1255
2576,2022-01-01,47077,TN,TENNESSEE,HENDERSON COUNTY,1227
2577,2022-01-01,47079,TN,TENNESSEE,HENRY COUNTY,1470
2578,2022-01-01,47081,TN,TENNESSEE,HICKMAN COUNTY,613
2579,2022-01-01,47083,TN,TENNESSEE,HOUSTON COUNTY,183
2580,2022-01-01,47085,TN,TENNESSEE,HUMPHREYS COUNTY,342
2581,2022-01-01,47087,TN,TENNESSEE,JACKSON COUNTY,357
2582,2022-01-01,47089,TN,TENNESSEE,JEFFERSON COUNTY,1685
2583,2022-01-01,47091,TN,TENNESSEE,JOHNSON COUNTY,1102
2584,2022-01-01,47093,TN,TENNESSEE,KNOX COUNTY,11378
2585,2022-01-01,47095,TN,TENNESSEE,LAKE COUNTY,576
2586,2022-01-01,47097,TN,TENNESSEE,LAUDERDALE COUNTY,1665
2587,2022-01-01,47099,TN,TENNESSEE,LAWRENCE COUNTY,1547
